LW_ID,RSU_ID,LW_DATE,LW_FRONT,LW_BACK,DOOR_ZONE_FRONT,DOOR_ZONE_BACK,UPDATED_TIME,TRANSACTION_ID,SOURCE_CAR_NBR,POI_CODE,POI_NUM,MIN_BASELINE,MIN_BASELINE_UPDATED_TIME,THREE_HR_LW_MIN,PASSENGER_LEVEL,NUM_OF_PASSENGERS,DOOR_STATUS
434,7427,07/15/2020 02:29:44,69,61,0,0,07/15/2020 02:29:46,26032975,7427,HYD,95,65,07/15/2020 01:38:21,65,1,3,CLOSED
435,7428,07/15/2020 02:29:44,68,60,0,1,07/15/2020 02:29:46,26032975,7427,HYD,95,63,07/15/2020 01:38:21,63,1,6,CLOSED
88,7182,07/15/2020 09:50:36,65,58,1,1,07/15/2020 09:50:39,26257927,7181,HYD,95,62,07/15/2020 09:50:39,68,0,0,OPEN
170,7429,07/15/2020 09:52:59,67,62,1,0,07/15/2020 09:53:08,26259233,7429,0,0,65,07/15/2020 08:53:07,65,0,0,OPEN
171,7430,07/15/2020 09:52:59,67,59,1,1,07/15/2020 09:53:08,26259233,7429,0,0,63,07/15/2020 08:53:07,63,0,0,OPEN
298,7180,07/15/2020 09:57:08,67,61,1,1,07/15/2020 09:57:12,26261394,7179,HYD,95,64,07/15/2020 09:57:12,68,0,0,OPEN
297,7179,07/15/2020 09:57:08,69,62,1,0,07/15/2020 09:57:12,26261394,7179,HYD,95,66,07/15/2020 09:28:28,66,0,0,OPEN
212,7764,07/15/2020 09:57:44,65,59,1,1,07/15/2020 09:57:49,26261733,7763,0,0,62,07/15/2020 07:57:47,62,0,0,OPEN
213,7763,07/15/2020 09:57:44,68,62,1,0,07/15/2020 09:57:49,26261733,7763,0,0,65,07/15/2020 09:57:49,68,1,3,OPEN
557953,7126,07/15/2020 09:58:04,67,60,1,1,07/15/2020 09:58:08,26261909,7125,HYD,95,63,07/15/2020 09:06:43,64,1,3,OPEN
557952,7125,07/15/2020 09:58:04,68,61,1,0,07/15/2020 09:58:08,26261909,7125,HYD,95,64,07/15/2020 07:06:42,64,1,3,OPEN
829,7754,07/15/2020 09:58:06,66,58,1,1,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 09:58:09,68,0,0,OPEN
993,7650,07/15/2020 09:58:06,67,58,1,1,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 09:58:09,68,1,3,OPEN
994,7649,07/15/2020 09:58:06,67,59,1,0,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 07:55:01,63,1,6,OPEN
995,7320,07/15/2020 09:58:06,65,59,1,1,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 07:15:01,62,1,3,OPEN
996,7319,07/15/2020 09:58:06,68,61,1,0,07/15/2020 09:58:09,26261921,7109,0,0,64,07/15/2020 07:02:01,64,1,6,OPEN
828,7753,07/15/2020 09:58:06,69,61,1,0,07/15/2020 09:58:09,26261921,7109,0,0,65,07/15/2020 07:29:01,65,1,3,OPEN
446,7109,07/15/2020 09:58:06,68,61,1,0,07/15/2020 09:58:09,26261921,7109,0,0,63,07/15/2020 09:58:09,68,1,9,OPEN
445,7110,07/15/2020 09:58:06,67,59,1,1,07/15/2020 09:58:09,26261921,7109,0,0,63,07/15/2020 09:58:09,68,1,3,OPEN
267,7327,07/15/2020 09:58:06,67,61,1,0,07/15/2020 09:58:09,26261921,7109,0,0,64,07/15/2020 09:58:09,68,1,3,OPEN
266,7328,07/15/2020 09:58:06,67,60,1,1,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 08:55:49,63,1,9,OPEN
56,7191,07/15/2020 09:58:06,67,61,1,0,07/15/2020 09:58:09,26261921,7109,0,0,63,07/15/2020 07:28:41,64,1,6,OPEN
57,7192,07/15/2020 09:58:06,65,59,1,1,07/15/2020 09:58:09,26261921,7109,0,0,62,07/15/2020 09:58:09,68,1,3,OPEN
676,7321,07/15/2020 10:16:21,67,59,1,0,07/15/2020 10:16:32,26271805,7321,0,0,63,07/15/2020 08:00:31,63,0,0,OPEN
677,7322,07/15/2020 10:16:21,67,59,1,1,07/15/2020 10:16:32,26271805,7321,0,0,63,07/15/2020 08:00:31,63,0,0,OPEN
4177,7037,07/15/2020 10:22:52,65,62,1,0,07/15/2020 10:23:17,26275415,7037,0,0,64,07/15/2020 10:23:17,68,0,0,OPEN
4178,7038,07/15/2020 10:22:52,67,59,1,1,07/15/2020 10:23:17,26275415,7037,0,0,63,07/15/2020 10:23:17,68,0,0,OPEN
743,7540,07/15/2020 10:24:12,67,61,1,1,07/15/2020 10:24:16,26275945,7539,0,0,63,07/15/2020 08:25:02,63,1,9,OPEN
742,7539,07/15/2020 10:24:12,68,62,1,0,07/15/2020 10:24:16,26275945,7539,0,0,64,07/15/2020 07:25:01,65,1,6,OPEN
1027,7472,07/15/2020 10:26:28,67,59,0,1,07/15/2020 10:26:32,26277161,7471,HYD,95,63,07/15/2020 08:32:32,63,0,0,CLOSED
1026,7471,07/15/2020 10:26:28,69,62,0,0,07/15/2020 10:26:32,26277161,7471,HYD,95,65,07/15/2020 08:32:32,65,1,6,CLOSED
740,7591,07/15/2020 10:29:47,69,63,1,0,07/15/2020 10:29:51,26278940,7591,0,0,65,07/15/2020 08:40:55,65,1,6,OPEN
741,7592,07/15/2020 10:29:47,67,58,1,1,07/15/2020 10:29:51,26278940,7591,0,0,62,07/15/2020 09:50:11,63,1,6,OPEN
10008,7354,07/15/2020 10:33:15,67,60,1,1,07/15/2020 10:33:19,26280788,7353,0,0,63,07/15/2020 08:26:49,63,1,6,OPEN
10010,7353,07/15/2020 10:33:15,68,60,1,0,07/15/2020 10:33:19,26280788,7353,0,0,64,07/15/2020 10:26:50,64,0,0,OPEN
10014,7727,07/15/2020 10:33:15,67,60,1,0,07/15/2020 10:33:19,26280788,7353,0,0,63,07/15/2020 10:26:50,63,1,3,OPEN
10012,7757,07/15/2020 10:33:15,67,61,1,0,07/15/2020 10:33:19,26280788,7353,0,0,64,07/15/2020 09:26:49,64,1,3,OPEN
10013,7728,07/15/2020 10:33:15,64,57,1,1,07/15/2020 10:33:19,26280788,7353,0,0,61,07/15/2020 09:26:49,61,0,0,OPEN
10011,7758,07/15/2020 10:33:15,68,59,1,1,07/15/2020 10:33:19,26280788,7353,0,0,63,07/15/2020 09:26:49,63,1,3,OPEN
447,7800,07/15/2020 10:35:44,67,58,1,1,07/15/2020 10:35:46,26282129,7164,HIL,86,62,07/15/2020 09:16:25,62,1,6,OPEN
103,7468,07/15/2020 10:35:44,65,59,1,1,07/15/2020 10:35:46,26282129,7164,HIL,86,62,07/15/2020 10:22:19,62,1,3,OPEN
102,7467,07/15/2020 10:35:44,67,61,0,0,07/15/2020 10:35:46,26282129,7164,HIL,86,64,07/15/2020 08:38:54,64,1,3,CLOSED
448,7799,07/15/2020 10:35:44,67,61,1,0,07/15/2020 10:35:46,26282129,7164,HIL,86,63,07/15/2020 10:15:34,63,1,6,OPEN
1323,7062,07/15/2020 10:37:46,66,59,1,1,07/15/2020 10:37:50,26283280,7061,LBH,113,62,07/15/2020 10:37:50,68,1,6,OPEN
1324,7061,07/15/2020 10:37:46,67,62,1,0,07/15/2020 10:37:50,26283280,7061,LBH,113,64,07/15/2020 08:10:11,64,1,6,OPEN
1299,7087,07/15/2020 10:37:46,68,63,1,0,07/15/2020 10:37:50,26283280,7061,LBH,113,65,07/15/2020 09:39:31,66,1,3,OPEN
1300,7280,07/15/2020 10:37:46,68,59,1,1,07/15/2020 10:37:50,26283280,7061,LBH,113,63,07/15/2020 10:37:50,68,1,3,OPEN
252,7739,07/15/2020 10:37:46,69,62,1,0,07/15/2020 10:37:50,26283280,7061,LBH,113,65,07/15/2020 10:37:50,68,1,3,OPEN
1302,7830,07/15/2020 10:37:46,67,59,1,1,07/15/2020 10:37:50,26283280,7061,LBH,113,63,07/15/2020 08:02:10,63,0,0,OPEN
3271,7372,07/15/2020 10:37:46,67,59,1,1,07/15/2020 10:37:50,26283280,7061,LBH,113,63,07/15/2020 08:10:11,63,1,3,OPEN
3274,7371,07/15/2020 10:37:46,68,63,1,0,07/15/2020 10:37:50,26283280,7061,LBH,113,65,07/15/2020 09:18:52,66,1,3,OPEN
251,7740,07/15/2020 10:37:46,68,60,1,1,07/15/2020 10:37:50,26283280,7061,LBH,113,63,07/15/2020 10:37:50,68,1,6,OPEN
1301,7829,07/15/2020 10:37:46,68,62,1,0,07/15/2020 10:37:50,26283280,7061,LBH,113,64,07/15/2020 10:37:50,68,1,6,OPEN
437,7586,07/15/2020 10:40:11,67,58,1,1,07/15/2020 10:40:14,26284564,7585,0,0,62,07/15/2020 09:40:14,63,1,3,OPEN
436,7585,07/15/2020 10:40:11,68,60,1,0,07/15/2020 10:40:14,26284564,7585,0,0,64,07/15/2020 10:40:14,68,1,3,OPEN
473,7361,07/15/2020 10:41:12,69,61,1,0,07/15/2020 10:41:16,26285121,7361,0,0,65,07/15/2020 09:14:39,65,1,3,OPEN
474,7362,07/15/2020 10:41:12,66,60,1,1,07/15/2020 10:41:16,26285121,7361,0,0,63,07/15/2020 09:14:39,63,1,3,OPEN
482,7678,07/15/2020 10:41:41,65,60,1,1,07/15/2020 10:41:45,26285372,7677,0,0,62,07/15/2020 10:41:45,68,1,3,OPEN
481,7677,07/15/2020 10:41:41,69,62,1,0,07/15/2020 10:41:45,26285372,7677,0,0,65,07/15/2020 10:41:45,68,1,3,OPEN
403,7675,07/15/2020 10:42:44,69,61,1,0,07/15/2020 10:42:47,26285935,7675,HIL,86,64,07/15/2020 10:07:42,65,1,6,OPEN
402,7676,07/15/2020 10:42:44,66,59,1,1,07/15/2020 10:42:47,26285935,7675,HIL,86,62,07/15/2020 09:04:10,63,1,6,OPEN
999,7796,07/15/2020 10:42:53,67,60,1,1,07/15/2020 10:42:57,26286019,7611,0,0,63,07/15/2020 10:40:47,64,1,3,OPEN
63,7612,07/15/2020 10:42:53,64,59,1,1,07/15/2020 10:42:57,26286019,7611,0,0,61,07/15/2020 08:30:07,62,1,3,OPEN
62,7611,07/15/2020 10:42:53,68,62,1,0,07/15/2020 10:42:57,26286019,7611,0,0,64,07/15/2020 10:41:47,65,1,6,OPEN
1000,7795,07/15/2020 10:42:53,70,63,1,0,07/15/2020 10:42:57,26286019,7611,0,0,66,07/15/2020 09:27:45,66,1,6,OPEN
745,7750,07/15/2020 10:43:10,67,60,1,1,07/15/2020 10:43:13,26286175,7750,0,0,63,07/15/2020 09:17:33,63,1,6,OPEN
744,7749,07/15/2020 10:43:10,68,62,1,0,07/15/2020 10:43:13,26286175,7750,0,0,65,07/15/2020 08:00:52,65,1,3,OPEN
4179,7477,07/15/2020 10:43:11,69,63,1,0,07/15/2020 10:43:14,26286178,7178,0,0,65,07/15/2020 09:45:31,65,1,9,OPEN
4185,7298,07/15/2020 10:43:11,65,62,1,1,07/15/2020 10:43:14,26286178,7178,0,0,63,07/15/2020 09:21:44,63,1,6,OPEN
1032,7495,07/15/2020 10:43:11,68,59,1,0,07/15/2020 10:43:14,26286178,7178,0,0,63,07/15/2020 09:44:17,63,1,6,OPEN
497,7177,07/15/2020 10:43:11,69,62,1,0,07/15/2020 10:43:14,26286178,7178,0,0,65,07/15/2020 08:11:40,65,1,6,OPEN
487,7248,07/15/2020 10:43:11,68,61,1,1,07/15/2020 10:43:14,26286178,7178,0,0,63,07/15/2020 10:39:14,65,1,12,OPEN
498,7178,07/15/2020 10:43:11,67,60,1,1,07/15/2020 10:43:14,26286178,7178,0,0,63,07/15/2020 08:23:12,63,1,6,OPEN
488,7247,07/15/2020 10:43:11,68,62,1,0,07/15/2020 10:43:14,26286178,7178,0,0,64,07/15/2020 08:23:12,64,1,9,OPEN
4184,7297,07/15/2020 10:43:11,68,62,1,0,07/15/2020 10:43:14,26286178,7178,0,0,64,07/15/2020 09:55:13,64,1,9,OPEN
4180,7478,07/15/2020 10:43:11,67,62,1,1,07/15/2020 10:43:14,26286178,7178,0,0,63,07/15/2020 10:20:14,63,1,12,OPEN
1033,7496,07/15/2020 10:43:11,68,59,1,1,07/15/2020 10:43:14,26286178,7178,0,0,62,07/15/2020 09:31:33,62,1,9,OPEN
31,7782,07/15/2020 10:43:11,67,60,1,1,07/15/2020 10:43:14,26286179,7782,0,0,63,07/15/2020 10:07:43,63,1,6,OPEN
3617,7832,07/15/2020 10:43:11,67,61,1,1,07/15/2020 10:43:14,26286179,7782,0,0,63,07/15/2020 09:38:33,64,1,6,OPEN
3616,7831,07/15/2020 10:43:11,69,64,1,0,07/15/2020 10:43:14,26286179,7782,0,0,65,07/15/2020 09:17:20,65,1,9,OPEN
30,7781,07/15/2020 10:43:11,68,61,1,0,07/15/2020 10:43:14,26286179,7782,0,0,64,07/15/2020 08:33:58,64,1,6,OPEN
58,7231,07/15/2020 10:43:11,67,61,1,0,07/15/2020 10:43:14,26286179,7782,0,0,63,07/15/2020 08:30:49,63,1,6,OPEN
2002,7457,07/15/2020 10:43:11,68,61,1,0,07/15/2020 10:43:14,26286179,7782,0,0,64,07/15/2020 10:40:14,65,1,3,OPEN
2003,7458,07/15/2020 10:43:11,69,61,1,1,07/15/2020 10:43:14,26286179,7782,0,0,64,07/15/2020 09:19:03,64,1,9,OPEN
59,7232,07/15/2020 10:43:11,67,60,1,1,07/15/2020 10:43:14,26286179,7782,0,0,63,07/15/2020 10:40:14,63,1,3,OPEN
275,7161,07/15/2020 10:43:11,69,63,1,0,07/15/2020 10:43:14,26286182,7162,0,0,66,07/15/2020 10:15:39,66,1,3,OPEN
100,7127,07/15/2020 10:43:11,68,62,0,0,07/15/2020 10:43:14,26286182,7162,0,0,64,07/15/2020 08:04:46,65,1,6,CLOSED
101,7128,07/15/2020 10:43:11,64,60,1,1,07/15/2020 10:43:14,26286182,7162,0,0,62,07/15/2020 07:52:34,62,1,3,OPEN
117,7036,07/15/2020 10:43:11,67,59,1,1,07/15/2020 10:43:14,26286182,7162,0,0,62,07/15/2020 09:48:36,63,1,6,OPEN
118,7035,07/15/2020 10:43:11,68,63,1,0,07/15/2020 10:43:14,26286182,7162,0,0,65,07/15/2020 10:12:15,65,1,3,OPEN
548,7046,07/15/2020 10:43:11,67,59,1,1,07/15/2020 10:43:14,26286182,7162,0,0,63,07/15/2020 08:52:28,63,0,0,OPEN
549,7045,07/15/2020 10:43:11,68,63,1,0,07/15/2020 10:43:14,26286182,7162,0,0,65,07/15/2020 10:12:15,65,1,6,OPEN
331,7577,07/15/2020 10:43:11,68,61,1,0,07/15/2020 10:43:14,26286182,7162,0,0,64,07/15/2020 10:43:04,65,1,3,OPEN
330,7578,07/15/2020 10:43:11,68,59,1,1,07/15/2020 10:43:14,26286182,7162,0,0,63,07/15/2020 10:25:32,63,1,6,OPEN
273,7281,07/15/2020 10:43:11,67,62,1,0,07/15/2020 10:43:14,26286182,7162,0,0,64,07/15/2020 09:45:31,65,1,3,OPEN
276,7162,07/15/2020 10:43:11,67,60,1,1,07/15/2020 10:43:14,26286182,7162,0,0,63,07/15/2020 09:48:36,64,1,3,OPEN
274,7282,07/15/2020 10:43:11,67,59,1,1,07/15/2020 10:43:14,26286182,7162,0,0,63,07/15/2020 09:48:36,63,1,3,OPEN
405,7451,07/15/2020 10:43:12,69,62,1,0,07/15/2020 10:43:14,26286186,7452,0,0,65,07/15/2020 10:10:54,65,1,6,OPEN
404,7452,07/15/2020 10:43:12,67,61,1,1,07/15/2020 10:43:14,26286186,7452,0,0,63,07/15/2020 10:16:54,64,1,9,OPEN
444,7311,07/15/2020 10:43:11,69,61,1,0,07/15/2020 10:43:15,26286192,7802,0,0,65,07/15/2020 07:48:50,65,1,3,OPEN
443,7312,07/15/2020 10:43:11,65,59,1,1,07/15/2020 10:43:15,26286192,7802,0,0,62,07/15/2020 09:49:15,62,1,3,OPEN
422,7084,07/15/2020 10:43:11,67,59,1,1,07/15/2020 10:43:15,26286192,7802,0,0,63,07/15/2020 09:24:55,63,1,3,OPEN
421,7083,07/15/2020 10:43:11,67,62,1,0,07/15/2020 10:43:15,26286192,7802,0,0,64,07/15/2020 09:49:15,64,1,3,OPEN
581,7210,07/15/2020 10:43:11,67,58,1,1,07/15/2020 10:43:15,26286192,7802,0,0,62,07/15/2020 07:48:50,63,1,3,OPEN
580,7209,07/15/2020 10:43:11,65,60,1,0,07/15/2020 10:43:15,26286192,7802,0,0,62,07/15/2020 09:24:55,62,1,3,OPEN
3363,7801,07/15/2020 10:43:11,69,61,1,0,07/15/2020 10:43:15,26286192,7802,0,0,65,07/15/2020 09:49:15,65,1,3,OPEN
3361,7802,07/15/2020 10:43:11,65,59,1,1,07/15/2020 10:43:15,26286192,7802,0,0,62,07/15/2020 07:51:54,62,1,3,OPEN
233,7696,07/15/2020 10:43:12,66,59,1,1,07/15/2020 10:43:15,26286194,7332,0,0,62,07/15/2020 08:32:35,62,1,6,OPEN
234,7695,07/15/2020 10:43:12,67,61,1,0,07/15/2020 10:43:15,26286194,7332,0,0,63,07/15/2020 08:34:55,64,1,6,OPEN
718,7047,07/15/2020 10:43:12,67,61,1,0,07/15/2020 10:43:15,26286194,7332,0,0,64,07/15/2020 08:52:35,64,1,3,OPEN
293,7687,07/15/2020 10:43:12,67,60,1,0,07/15/2020 10:43:15,26286194,7332,0,0,63,07/15/2020 08:37:15,64,1,3,OPEN
719,7048,07/15/2020 10:43:12,67,59,1,1,07/15/2020 10:43:15,26286194,7332,0,0,63,07/15/2020 10:00:15,63,1,3,OPEN
292,7688,07/15/2020 10:43:12,66,59,1,1,07/15/2020 10:43:15,26286194,7332,0,0,62,07/15/2020 08:33:15,62,1,6,OPEN
291,7331,07/15/2020 10:43:12,68,61,1,0,07/15/2020 10:43:15,26286194,7332,0,0,64,07/15/2020 08:31:55,65,1,3,OPEN
290,7332,07/15/2020 10:43:12,67,60,1,1,07/15/2020 10:43:15,26286194,7332,0,0,63,07/15/2020 08:08:15,63,1,6,OPEN
2422,7300,07/15/2020 10:43:12,65,58,1,1,07/15/2020 10:43:15,26286195,7206,PWS,171,61,07/15/2020 08:14:55,61,1,3,OPEN
2423,7299,07/15/2020 10:43:12,65,60,1,0,07/15/2020 10:43:15,26286195,7206,PWS,171,62,07/15/2020 07:56:54,62,1,3,OPEN
3715,7388,07/15/2020 10:43:12,65,59,1,1,07/15/2020 10:43:15,26286195,7206,PWS,171,62,07/15/2020 08:07:15,62,1,3,OPEN
5126,7063,07/15/2020 10:43:12,65,60,1,0,07/15/2020 10:43:15,26286195,7206,PWS,171,63,07/15/2020 08:46:35,63,0,0,OPEN
218,7206,07/15/2020 10:43:12,65,60,1,1,07/15/2020 10:43:15,26286195,7206,PWS,171,63,07/15/2020 10:21:35,63,0,0,OPEN
3714,7387,07/15/2020 10:43:12,67,63,1,0,07/15/2020 10:43:15,26286195,7206,PWS,171,64,07/15/2020 07:58:14,64,1,9,OPEN
505,7797,07/15/2020 10:43:12,68,61,1,0,07/15/2020 10:43:15,26286195,7206,PWS,171,64,07/15/2020 08:02:15,65,1,6,OPEN
506,7798,07/15/2020 10:43:12,65,60,1,1,07/15/2020 10:43:15,26286195,7206,PWS,171,62,07/15/2020 09:43:49,63,1,6,OPEN
217,7205,07/15/2020 10:43:12,65,60,1,0,07/15/2020 10:43:15,26286195,7206,PWS,171,62,07/15/2020 10:18:15,63,1,3,OPEN
5127,7064,07/15/2020 10:43:12,65,59,1,1,07/15/2020 10:43:15,26286195,7206,PWS,171,62,07/15/2020 10:25:35,62,1,3,OPEN
39,7759,07/15/2020 10:43:12,67,61,1,0,07/15/2020 10:43:15,26286199,7156,LVW,124,63,07/15/2020 08:17:18,64,1,6,OPEN
4408,7460,07/15/2020 10:43:12,68,59,1,1,07/15/2020 10:43:15,26286199,7156,LVW,124,63,07/15/2020 08:04:41,63,1,6,OPEN
4409,7459,07/15/2020 10:43:12,68,60,1,0,07/15/2020 10:43:15,26286199,7156,LVW,124,64,07/15/2020 09:14:24,64,1,3,OPEN
544,7156,07/15/2020 10:43:12,65,58,1,1,07/15/2020 10:43:15,26286199,7156,LVW,124,62,07/15/2020 09:14:24,62,0,0,OPEN
40,7760,07/15/2020 10:43:12,68,60,1,1,07/15/2020 10:43:15,26286199,7156,LVW,124,64,07/15/2020 09:10:03,64,1,3,OPEN
543,7155,07/15/2020 10:43:12,67,62,1,0,07/15/2020 10:43:15,26286199,7156,LVW,124,64,07/15/2020 10:34:35,64,1,3,OPEN
406,7736,07/15/2020 10:43:13,68,60,1,1,07/15/2020 10:43:16,26286204,7736,HYD,95,63,07/15/2020 08:30:30,63,1,6,OPEN
407,7735,07/15/2020 10:43:13,68,62,1,0,07/15/2020 10:43:16,26286204,7736,HYD,95,64,07/15/2020 09:25:18,65,1,6,OPEN
193,7304,07/15/2020 10:43:13,65,61,1,1,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",62,07/15/2020 07:59:36,62,1,9,OPEN
192,7303,07/15/2020 10:43:13,67,62,1,0,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",64,07/15/2020 09:58:21,64,1,3,OPEN
159,7344,07/15/2020 10:43:13,67,61,1,1,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",63,07/15/2020 09:05:38,63,1,9,OPEN
160,7343,07/15/2020 10:43:13,68,62,1,0,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",64,07/15/2020 09:58:21,65,1,6,OPEN
428,7806,07/15/2020 10:43:13,65,60,1,1,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",62,07/15/2020 09:58:21,62,1,3,OPEN
427,7805,07/15/2020 10:43:13,68,62,1,0,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",63,07/15/2020 07:53:11,64,1,15,OPEN
1694,7590,07/15/2020 10:43:13,69,60,1,1,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",63,07/15/2020 08:20:38,63,1,9,OPEN
1693,7589,07/15/2020 10:43:13,68,61,1,0,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",64,07/15/2020 09:58:21,65,1,3,OPEN
1031,7748,07/15/2020 10:43:13,67,60,1,1,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",62,07/15/2020 08:10:29,62,1,12,OPEN
1030,7747,07/15/2020 10:43:13,66,64,1,0,07/15/2020 10:43:16,26286205,7590,HVL-W,"20,092",64,07/15/2020 09:58:21,64,1,9,OPEN
175,7384,07/15/2020 10:43:14,68,60,1,1,07/15/2020 10:43:17,26286214,7714,0,0,63,07/15/2020 10:16:37,63,1,9,OPEN
375,7692,07/15/2020 10:43:14,67,59,1,1,07/15/2020 10:43:17,26286214,7714,0,0,62,07/15/2020 09:00:59,63,1,9,OPEN
374,7691,07/15/2020 10:43:14,66,61,1,0,07/15/2020 10:43:17,26286214,7714,0,0,63,07/15/2020 10:35:42,63,1,6,OPEN
334,7680,07/15/2020 10:43:14,66,60,1,1,07/15/2020 10:43:17,26286214,7714,0,0,62,07/15/2020 09:57:57,63,1,6,OPEN
174,7383,07/15/2020 10:43:14,68,64,1,0,07/15/2020 10:43:17,26286214,7714,0,0,63,07/15/2020 08:15:12,64,1,18,OPEN
493,7714,07/15/2020 10:43:14,67,59,1,1,07/15/2020 10:43:17,26286214,7714,0,0,62,07/15/2020 10:21:37,62,1,6,OPEN
550,7776,07/15/2020 10:43:14,68,61,1,1,07/15/2020 10:43:17,26286214,7714,0,0,63,07/15/2020 09:57:57,64,1,9,OPEN
551,7775,07/15/2020 10:43:14,70,64,1,0,07/15/2020 10:43:17,26286214,7714,0,0,65,07/15/2020 10:33:57,66,1,15,OPEN
335,7679,07/15/2020 10:43:14,68,61,1,0,07/15/2020 10:43:17,26286214,7714,0,0,63,07/15/2020 09:44:57,64,1,9,OPEN
494,7713,07/15/2020 10:43:14,67,62,1,0,07/15/2020 10:43:17,26286214,7714,0,0,64,07/15/2020 09:57:57,64,1,6,OPEN
3885,7295,07/15/2020 10:43:15,68,61,1,0,07/15/2020 10:43:18,26286224,7296,0,0,64,07/15/2020 08:43:28,64,1,6,OPEN
3884,7296,07/15/2020 10:43:15,68,59,1,1,07/15/2020 10:43:18,26286224,7296,0,0,63,07/15/2020 09:21:57,63,1,3,OPEN
873,7250,07/15/2020 10:43:16,67,60,1,1,07/15/2020 10:43:19,26286228,7250,HIL,86,62,07/15/2020 10:25:19,64,1,9,OPEN
874,7249,07/15/2020 10:43:16,69,60,1,0,07/15/2020 10:43:19,26286228,7250,HIL,86,64,07/15/2020 10:42:39,65,1,3,OPEN
723,7608,07/15/2020 10:43:16,67,59,1,1,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 10:34:19,63,1,3,OPEN
722,7607,07/15/2020 10:43:16,67,62,1,0,07/15/2020 10:43:19,26286229,7766,0,0,64,07/15/2020 10:02:19,64,1,6,OPEN
721,7628,07/15/2020 10:43:16,66,59,1,1,07/15/2020 10:43:19,26286229,7766,0,0,62,07/15/2020 08:38:19,63,1,3,OPEN
720,7627,07/15/2020 10:43:16,69,60,1,0,07/15/2020 10:43:19,26286229,7766,0,0,65,07/15/2020 09:14:59,65,0,0,OPEN
675,7824,07/15/2020 10:43:16,67,61,1,1,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 08:33:19,64,1,6,OPEN
674,7823,07/15/2020 10:43:16,67,62,1,0,07/15/2020 10:43:19,26286229,7766,0,0,64,07/15/2020 07:58:18,65,1,3,OPEN
655,7263,07/15/2020 10:43:16,68,61,1,0,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 08:43:19,64,1,12,OPEN
656,7264,07/15/2020 10:43:16,66,59,1,1,07/15/2020 10:43:19,26286229,7766,0,0,62,07/15/2020 10:13:39,62,1,6,OPEN
783,7765,07/15/2020 10:43:16,67,60,1,0,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 08:50:59,63,1,6,OPEN
782,7766,07/15/2020 10:43:16,67,60,1,1,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 10:34:19,64,1,6,OPEN
774,7576,07/15/2020 10:43:16,67,59,1,1,07/15/2020 10:43:19,26286229,7766,0,0,62,07/15/2020 09:32:39,63,1,6,OPEN
773,7575,07/15/2020 10:43:16,67,60,1,0,07/15/2020 10:43:19,26286229,7766,0,0,63,07/15/2020 09:36:59,63,1,3,OPEN
541,7101,07/15/2020 10:43:16,68,63,1,0,07/15/2020 10:43:19,26286231,7102,0,0,64,07/15/2020 09:52:39,64,1,9,OPEN
61,7166,07/15/2020 10:43:16,65,60,1,1,07/15/2020 10:43:19,26286231,7102,0,0,61,07/15/2020 10:01:59,62,1,12,OPEN
60,7165,07/15/2020 10:43:16,68,61,1,0,07/15/2020 10:43:19,26286231,7102,0,0,64,07/15/2020 10:10:39,64,1,6,OPEN
542,7102,07/15/2020 10:43:16,67,59,1,1,07/15/2020 10:43:19,26286231,7102,0,0,62,07/15/2020 10:37:19,62,1,6,OPEN
15243,7194,07/15/2020 10:43:16,65,58,1,1,07/15/2020 10:43:19,26286231,7102,0,0,61,07/15/2020 10:42:59,62,1,3,OPEN
664,7376,07/15/2020 10:43:16,66,59,1,1,07/15/2020 10:43:19,26286231,7102,0,0,62,07/15/2020 09:15:59,62,1,3,OPEN
3353,7050,07/15/2020 10:43:16,65,59,1,1,07/15/2020 10:43:19,26286231,7102,0,0,62,07/15/2020 08:56:19,62,1,3,OPEN
3354,7049,07/15/2020 10:43:16,68,61,1,0,07/15/2020 10:43:19,26286231,7102,0,0,64,07/15/2020 08:46:59,64,1,6,OPEN
15242,7193,07/15/2020 10:43:16,68,60,1,0,07/15/2020 10:43:19,26286231,7102,0,0,63,07/15/2020 08:39:39,64,1,6,OPEN
